Text,image_url,image_data,category
Received this on a vacation from an ex great trip but ready to exchange this memory with a new one!,https://media.rtm.com/thegreatexchange/large/e81eb43a-91fb-4283-9bb4-1e5504bb3d5a.jpeg,https://media.rtm.com/thegreatexchange/large/e81eb43a-91fb-4283-9bb4-1e5504bb3d5a.jpeg,TRIP
My ex left behind this broken down rocker that she used to sit in all the time. I don't even want it around to remind me of her..would love to submit it to the great EXCHANGE!,https://media.rtm.com/thegreatexchange/large/d2fb8c75-328b-4fc1-8910-fd7da76691cf.jpeg,https://media.rtm.com/thegreatexchange/large/d2fb8c75-328b-4fc1-8910-fd7da76691cf.jpeg,CLOTHING
It's a piggy- bank. It's just so cute I don't want to get rid of it.,https://media.rtm.com/thegreatexchange/large/7a0d5f1f-2cba-4a94-b2b2-b45ad305519a.jpeg,https://media.rtm.com/thegreatexchange/large/7a0d5f1f-2cba-4a94-b2b2-b45ad305519a.jpeg,OTHER
I received these pieces of jewelry as gifts when my ex would decide last minute not to visit for my birthday or  holiday. An ironic symbol of infinite time we did not last long after this. And it was all for the best I found true love two years later and  it is all I want for eternity much better than a necklace.,https://media.rtm.com/thegreatexchange/large/ff757d1b-467c-41af-8a29-a31f4ff13b5d.jpeg,https://media.rtm.com/thegreatexchange/large/ff757d1b-467c-41af-8a29-a31f4ff13b5d.jpeg,BIRTHDAY
I would LOVE to exchange my ex boyfriend's solar statues of a frog and owl for a gift from Chateau Ste. Michelle. When they light up at night they are so creepy!!,https://media.rtm.com/thegreatexchange/large/ef723304-4cb1-4060-9e4d-bae6e4c43216.jpeg,https://media.rtm.com/thegreatexchange/large/ef723304-4cb1-4060-9e4d-bae6e4c43216.jpeg,CLOTHING
My ex said he carved this but he actually found it at a yard sale. Should have been my first clue we weren’t meant to be?  I’m happy to exchange it!,https://media.rtm.com/thegreatexchange/large/aa778fdd-7a2a-49ca-b930-b8bafb7230e2.jpeg,https://media.rtm.com/thegreatexchange/large/aa778fdd-7a2a-49ca-b930-b8bafb7230e2.jpeg,OTHER
While this is a beautiful pin it constantly reminds me of what I lost. I would love to exchange it for something that I can use in the present so that I can move on in my life. It was a wonderful and thoughtful gift at the moment but now it is just a memory of forgotten days.,https://media.rtm.com/thegreatexchange/large/b0435d58-db07-4a68-bc85-aa6dc16495c8.jpeg,https://media.rtm.com/thegreatexchange/large/b0435d58-db07-4a68-bc85-aa6dc16495c8.jpeg,CLOTHING
The cheap bracelet my ex got for me for Valentine's the year before our divorce.,https://media.rtm.com/thegreatexchange/large/13cf7518-5c47-4377-b54c-47f78a54c32d.jpeg,https://media.rtm.com/thegreatexchange/large/13cf7518-5c47-4377-b54c-47f78a54c32d.jpeg,DIVORCE
Kept this miniature crocheted chameleon on a branch from my ex. He asked me my favorite animal and why and I didn’t know what to choose so I said a chameleon for some reason… maybe because they were shapeshifters and I thought that was a fun super power. Anyway. Christmas comes around… a few months later the only thing that remains of us is this lil guy. ,https://media.rtm.com/thegreatexchange/large/eb41d0ef-de71-42d6-b3c8-2ff6563fc127.jpeg,https://media.rtm.com/thegreatexchange/large/eb41d0ef-de71-42d6-b3c8-2ff6563fc127.jpeg,CHRISTMAS
"We had been together for a few years and were heading to Vegas! 
Secretly I was wishing for a visit to the chapel.   
We laughed and had so much fun together unfortunately no chapel.  
We did however find this fun little bell to announce our happy hours then one day the happy hours sadly came and end. 
 I kept the bell and now ring it alone with fond memories of what might have been. ",https://media.rtm.com/thegreatexchange/large/35a3b31e-3c68-4940-a572-176ea3d23e89.jpeg,https://media.rtm.com/thegreatexchange/large/35a3b31e-3c68-4940-a572-176ea3d23e89.jpeg,JEWELARY
For this Valentine’s Day here are two hoodies from my two ex boyfriends. I had to pair them together because my exs are now not only best friends but also roommates! ,https://media.rtm.com/thegreatexchange/large/4bd97ac1-2584-4e17-b8dc-aace62383852.jpeg,https://media.rtm.com/thegreatexchange/large/4bd97ac1-2584-4e17-b8dc-aace62383852.jpeg,VALENTINE
I've held on to this jade necklace for nearly 20 years. It was given to me by an EX.  I've held on to it because it reminds me of a carefree time in my life.  I'm going to give it away and pass the good vibes on. Sometimes our EX can show up in good memories too!,https://media.rtm.com/thegreatexchange/large/97784e99-85dd-4d76-aa32-3f787ca59c7d.jpeg,https://media.rtm.com/thegreatexchange/large/97784e99-85dd-4d76-aa32-3f787ca59c7d.jpeg,JEWELARY
This is one of the only gifts my ex really gave to me. I believe he got it from his dad who had intended it for someone else. He once got caught attempting to steal flowers from the grocery store for me so at least this one wasn’t stolen. ,https://media.rtm.com/thegreatexchange/large/f74c78a5-d0c2-43d2-9314-2c8eca7ca5f0.jpeg,https://media.rtm.com/thegreatexchange/large/f74c78a5-d0c2-43d2-9314-2c8eca7ca5f0.jpeg,GIFT
This rose was a  gift from my ex found out he previously gave it to another lady!Sounds like he likes to recycle ♻️  ,https://media.rtm.com/thegreatexchange/large/a3624aa7-f029-4f71-9f3b-642ca69bdd26.jpeg,https://media.rtm.com/thegreatexchange/large/a3624aa7-f029-4f71-9f3b-642ca69bdd26.jpeg,GIFT
My ex and I have been divorced for nearly 2 years after almost 9 years of marriage. He left me and our 2 kids to move in with his girlfriend who he is still with. He hardly ever bought anything meaningful for me while we were married but this year he gave me this for Christmas. He hand made it for me. It's such a weird thing to do after never putting much thought into a gift while we were together,https://media.rtm.com/thegreatexchange/large/0a666307-4d2d-4261-a13a-e80f58635134.jpeg,https://media.rtm.com/thegreatexchange/large/0a666307-4d2d-4261-a13a-e80f58635134.jpeg,DIVORCE
He was my best friend of  21 years since I was 13 years old and really my first love. We finally gave it a shot and then he said he’s “not ready.” Welp there goes the friendship.,https://media.rtm.com/thegreatexchange/large/4cac3d30-2aa2-41b8-a4d9-23350c552f2f.jpeg,https://media.rtm.com/thegreatexchange/large/4cac3d30-2aa2-41b8-a4d9-23350c552f2f.jpeg,OTHER
Ex thought They had such great taste and wanted to help improve my decorating of my place. He would randomly find things while out and about that he thought would be better than what I currently had. So hence how I got this basic lamp that really doesn’t go with my vibe or color profile of my room. It seems pretty cheap and the light part has started to lean to the side. ,https://media.rtm.com/thegreatexchange/large/a7bb3f4e-02c7-4c8a-b7b2-a1c329c1dcb7.jpeg,https://media.rtm.com/thegreatexchange/large/a7bb3f4e-02c7-4c8a-b7b2-a1c329c1dcb7.jpeg,CLOTHING
Hands down it would have to be this silver-colored necklace.  It is so flimsy the clasp and other end both fell off.  ,https://media.rtm.com/thegreatexchange/large/6b29d373-bf07-4e79-84c5-16c4d92bb64a.jpeg,https://media.rtm.com/thegreatexchange/large/6b29d373-bf07-4e79-84c5-16c4d92bb64a.jpeg,JEWELARY
Ex Boyfriend said I had too much stuff on the counter and gave me this bowl to set everything in it.,https://media.rtm.com/thegreatexchange/large/5f4c949f-c4f4-4893-affc-d1443994b032.jpeg,https://media.rtm.com/thegreatexchange/large/5f4c949f-c4f4-4893-affc-d1443994b032.jpeg,ITEM
This was supposed to be my happy sweater and I admit it looks nice but my ex had gotten it in a romantic moment and it no longer carries the joy it once had. I would love to participate in the great exchange and remove this from my closet along with the sadness that the memory of a lost love carries. Thank you for giving me a solution on how to move forward with the great exchange!,https://media.rtm.com/thegreatexchange/large/711d43cd-69ed-41a6-b09b-f76a33048bbf.jpeg,https://media.rtm.com/thegreatexchange/large/711d43cd-69ed-41a6-b09b-f76a33048bbf.jpeg,CLOTHING
My ex ordered this necklace for me to match a ring that I have and when it came in one of the stones was a little off in color.  He started arguing with me that I didn’t know what the stones were in my ring and that I was wrong and he insisted on sending it back.  Long story short the necklace came back with the “new” but wrong color stone after we broke up.  It’s just been sitting in my drawer.,https://media.rtm.com/thegreatexchange/large/da7296ce-094e-4cb9-b203-ef5a4231d166.jpeg,https://media.rtm.com/thegreatexchange/large/da7296ce-094e-4cb9-b203-ef5a4231d166.jpeg,JEWELARY
My ex was having an affair with her own cousin and his small 30-second pp (his own words to her). Anyway pretty much everything is gone except this. I don't need it anymore and would love to EXchange it for something more useful. ,https://media.rtm.com/thegreatexchange/large/808664f2-1605-43f2-81b3-88d786f7e76b.jpeg,https://media.rtm.com/thegreatexchange/large/808664f2-1605-43f2-81b3-88d786f7e76b.jpeg,ITEM
He gave it to me the night he asked me to officially be his girlfriend. I wore it non-stop every day. I can’t get myself to get rid of it even though 4 weeks after giving it to me he cheated on me with not one not two but FOUR different women and one man. This sweater is a haunting reminder of how viciously I got played lol.,https://media.rtm.com/thegreatexchange/large/9867d1ee-6ae8-40af-814e-b4040958a8f9.jpeg,https://media.rtm.com/thegreatexchange/large/9867d1ee-6ae8-40af-814e-b4040958a8f9.jpeg,CHEATED
This is a bowl we bought together while on vacation and I hate it so much.,https://media.rtm.com/thegreatexchange/large/73f8b5ba-2510-4f94-a12e-ff20318a6201.jpeg,https://media.rtm.com/thegreatexchange/large/73f8b5ba-2510-4f94-a12e-ff20318a6201.jpeg,CLOTHING
My ex gifted this carving to me while visiting a flea market.  Let's celebrate moving on to new adventures.,https://media.rtm.com/thegreatexchange/large/26883a6f-eab5-468d-94da-89c260ad5712.jpeg,https://media.rtm.com/thegreatexchange/large/26883a6f-eab5-468d-94da-89c260ad5712.jpeg,GIFT
My ex gave me this one VALENTINES day.  Guess he didnt follow through on these words.,https://media.rtm.com/thegreatexchange/large/8ced7ee6-bcd9-484d-9c9b-dd0371c78078.jpeg,https://media.rtm.com/thegreatexchange/large/8ced7ee6-bcd9-484d-9c9b-dd0371c78078.jpeg,VALENTINE
Came across this left behind memento today.  An omen of our future?  I guess the chances of the relationship lasting was the same as if pigs could fly. ,https://media.rtm.com/thegreatexchange/large/35c232ac-e10c-463a-aba3-69da9a0fdc47.jpeg,https://media.rtm.com/thegreatexchange/large/35c232ac-e10c-463a-aba3-69da9a0fdc47.jpeg,OTHER
My ex left this here she wasn’t even a football fan,https://media.rtm.com/thegreatexchange/large/c9b20528-478e-4460-918b-d403303fb30d.jpeg,https://media.rtm.com/thegreatexchange/large/c9b20528-478e-4460-918b-d403303fb30d.jpeg,SPORTS
I was left with this handmade mug.,https://media.rtm.com/thegreatexchange/large/900de248-9824-45e5-8ac7-268041ab5636.jpeg,https://media.rtm.com/thegreatexchange/large/900de248-9824-45e5-8ac7-268041ab5636.jpeg,ITEM
"I was given this and told  ""this reminds me of you."" Ummmmm....",https://media.rtm.com/thegreatexchange/large/e3348054-23bb-4bbc-9852-518359537775.jpeg,https://media.rtm.com/thegreatexchange/large/e3348054-23bb-4bbc-9852-518359537775.jpeg,OTHER
I would like to exchange this dog toy. I exchanged that ex for a new model that came with a cat.,https://media.rtm.com/thegreatexchange/large/f938f27e-5878-4332-80a7-5ece39e57f4a.jpeg,https://media.rtm.com/thegreatexchange/large/f938f27e-5878-4332-80a7-5ece39e57f4a.jpeg,ANIMAL
Ex found a cheap tiny candle that was already halfway burnt and threw it in a used gift bag from Christmas for our last valentine day together before we broke up,https://media.rtm.com/thegreatexchange/large/82005c49-630c-4350-903b-d6da7728b7ff.jpeg,https://media.rtm.com/thegreatexchange/large/82005c49-630c-4350-903b-d6da7728b7ff.jpeg,CHRISTMAS
I would like to exchange this not working TV from my Ex! He moved out and left it to me,https://media.rtm.com/thegreatexchange/large/d685bca0-66e8-4d67-9762-84aaa0918f73.jpeg,https://media.rtm.com/thegreatexchange/large/d685bca0-66e8-4d67-9762-84aaa0918f73.jpeg,ITEM
I'd like to EXchangr this ring. My Ex bought it for me on his trip to Africa. It cheap made of animal bone and doesn't even fit. It looked like he got it out of a quarter machine. This was the beginning of the end. ,https://media.rtm.com/thegreatexchange/large/db9102dc-cad6-4a0c-b422-a7440f11bcb0.jpeg,https://media.rtm.com/thegreatexchange/large/db9102dc-cad6-4a0c-b422-a7440f11bcb0.jpeg,TRIP
My ex husband left this UGLY picture hanging on the wall in our bedroom!! I have to look at it every morning when I get up and every night before going to sleep!  I have tried to sell it but no takers!! No one at my yard sale was interested. Please take this off my hands!!,https://media.rtm.com/thegreatexchange/large/9bb379bf-0579-4b37-a44e-f4dd2a78eb35.jpeg,https://media.rtm.com/thegreatexchange/large/9bb379bf-0579-4b37-a44e-f4dd2a78eb35.jpeg,ITEM
One year we made a gingerbread house and he left it with me.  What the heck should I do with it?,https://media.rtm.com/thegreatexchange/large/02030dde-232a-490c-a697-5968b287a5a6.jpeg,https://media.rtm.com/thegreatexchange/large/02030dde-232a-490c-a697-5968b287a5a6.jpeg,CLOTHING
I have had this painting for 20 years. My ex-husband left it. He never liked it anyway and I was always fond of it. After 20 years I don't even think of him when I see it. ,https://media.rtm.com/thegreatexchange/large/d2eb87a3-d705-4499-891c-3bc9ad521685.jpeg,https://media.rtm.com/thegreatexchange/large/d2eb87a3-d705-4499-891c-3bc9ad521685.jpeg,GIFT
I would love to exchange these lovely see- thru stocking. Beautiful  little flowers. My EX left these on my porch to try to butter me up in getting back together. I'm willing to let them go real cheap.,https://media.rtm.com/thegreatexchange/large/b2aae344-e5d5-4dd6-b571-cf446d4d4068.jpeg,https://media.rtm.com/thegreatexchange/large/b2aae344-e5d5-4dd6-b571-cf446d4d4068.jpeg,CLOTHING
He always used these while working out doing yard work or just in bed at night. Guess he will miss them,https://media.rtm.com/thegreatexchange/large/5736b41d-9c10-4f65-928a-54a10b3aaee3.jpeg,https://media.rtm.com/thegreatexchange/large/5736b41d-9c10-4f65-928a-54a10b3aaee3.jpeg,OTHER
My ex left this jackolantern and I don't even like Halloween!,https://media.rtm.com/thegreatexchange/large/45c78084-a417-4222-a86d-7542a43abcaa.jpeg,https://media.rtm.com/thegreatexchange/large/45c78084-a417-4222-a86d-7542a43abcaa.jpeg,OTHER
My ex left me a steamer but I only eat takeout,https://media.rtm.com/thegreatexchange/large/32be6db4-4341-417d-9c5a-4ed1a1c7f251.jpeg,https://media.rtm.com/thegreatexchange/large/32be6db4-4341-417d-9c5a-4ed1a1c7f251.jpeg,OTHER
This is a reminder from all the good times we have before my ex cheated on me! ,https://media.rtm.com/thegreatexchange/large/0e6e37c7-18f4-425b-9eb3-827e9d773ea2.jpeg,https://media.rtm.com/thegreatexchange/large/0e6e37c7-18f4-425b-9eb3-827e9d773ea2.jpeg,CHEATED
He left behind the heart shaped pancake maker.  He was a bit of a heartbreaker and it just brings up sad memories.  I would love to trade it for some happy memories.  ,https://media.rtm.com/thegreatexchange/large/c2693d89-3328-4f9b-baad-0c7f1c61afc9.jpeg,https://media.rtm.com/thegreatexchange/large/c2693d89-3328-4f9b-baad-0c7f1c61afc9.jpeg,JEWELARY
I guess he won’t be able to keep time no more lol,https://media.rtm.com/thegreatexchange/large/dd5beb64-eccc-48ce-8958-e2ed98793088.jpeg,https://media.rtm.com/thegreatexchange/large/dd5beb64-eccc-48ce-8958-e2ed98793088.jpeg,OTHER
She left her skiis at my apartment. She never came back for them. Makes me sad every time I see them.,https://media.rtm.com/thegreatexchange/large/866a93dd-c0a0-4e0f-8723-79bbc8c93124.jpeg,https://media.rtm.com/thegreatexchange/large/866a93dd-c0a0-4e0f-8723-79bbc8c93124.jpeg,OTHER
So my ex in college gave me his fraternity letters called “lavaliering.” It’s supposed to indicate serious commitment / pre-engagement. Alas he dumped me a year later. So much for that…,https://media.rtm.com/thegreatexchange/large/d7e91a96-5423-4c23-9dd6-08e68a218696.jpeg,https://media.rtm.com/thegreatexchange/large/d7e91a96-5423-4c23-9dd6-08e68a218696.jpeg,JEWELARY
Would exchange this ugly gift that I got from my ex for my birthday! ,https://media.rtm.com/thegreatexchange/large/5bd3ce35-5c87-4c60-a50f-3aa522568249.jpeg,https://media.rtm.com/thegreatexchange/large/5bd3ce35-5c87-4c60-a50f-3aa522568249.jpeg,BIRTHDAY
Ex boyfriend left his ratty old wallet.  Nothing in it but I still have it.  Needs to go! ,https://media.rtm.com/thegreatexchange/large/a7fa6734-9782-4a7b-92f4-51995de836c6.jpeg,https://media.rtm.com/thegreatexchange/large/a7fa6734-9782-4a7b-92f4-51995de836c6.jpeg,GIFT
"I would like to exchange this music box filled with roses. It plays ""My Favorite Things"" but since it was from an ex over 20 years ago it is no longer one of my favorite things. I tried to give it to my daughter. I thought she would like the music and think it was pretty but it was not one of her favorite things either. I am ready to part with it and exchange it for something way way better!",https://media.rtm.com/thegreatexchange/large/f7a7e6a1-24ec-40fa-a0cd-9fd9fbc1ba3e.jpeg,https://media.rtm.com/thegreatexchange/large/f7a7e6a1-24ec-40fa-a0cd-9fd9fbc1ba3e.jpeg,ROSES
He left behind a monkey made out of a towel that we brought home with us from a cruise!  ,https://media.rtm.com/thegreatexchange/large/fbe91017-ecbd-4f29-8c56-dc2bfd139d88.jpeg,https://media.rtm.com/thegreatexchange/large/fbe91017-ecbd-4f29-8c56-dc2bfd139d88.jpeg,CLOTHING
she left some jewelry ,https://media.rtm.com/thegreatexchange/large/a30aa7fb-da50-40be-b273-d45e3133a424.jpeg,https://media.rtm.com/thegreatexchange/large/a30aa7fb-da50-40be-b273-d45e3133a424.jpeg,JEWELARY
Left his “couple goals” mug here ,https://media.rtm.com/thegreatexchange/large/733bd132-0d91-4a73-b482-9ce84a0e4dd2.jpeg,https://media.rtm.com/thegreatexchange/large/733bd132-0d91-4a73-b482-9ce84a0e4dd2.jpeg,ITEM
My ex bought this for me for my room and he left it because he didn't want a pink tree,https://media.rtm.com/thegreatexchange/large/6b92561b-d7f7-4c24-8531-2188bfed4040.jpeg,https://media.rtm.com/thegreatexchange/large/6b92561b-d7f7-4c24-8531-2188bfed4040.jpeg,OTHER
My ex had to have this lava lamp. It always annoyed me because I have to have total darkness when I sleep and this thing he kept on at all times. He left it behind and I would love to EXchamge it!!  It just brings back bad memories of us arguing about it all the time! ,https://media.rtm.com/thegreatexchange/large/eca0b9be-171f-4373-8dad-b3a27c8f911d.jpeg,https://media.rtm.com/thegreatexchange/large/eca0b9be-171f-4373-8dad-b3a27c8f911d.jpeg,JEWELARY
My ex left this vase with ugly blue flowers at my house when she left and it's still here. Staring at me all the time. I would love to exchange it for something better. All it does is remind me of her but I don't have the heart to throw it out. However I would gladly exchange it for one of your awesome gift boxes. ,https://media.rtm.com/thegreatexchange/large/7b050556-4d55-4823-99d8-a8f20ae58aac.jpeg,https://media.rtm.com/thegreatexchange/large/7b050556-4d55-4823-99d8-a8f20ae58aac.jpeg,JEWELARY
My EX left this dream catcher at my house but I don't need/want it anymore because once we broke up all my bad dreams disappeared!,https://media.rtm.com/thegreatexchange/large/57f4e90f-6264-45e1-a403-caac17ab3adb.jpeg,https://media.rtm.com/thegreatexchange/large/57f4e90f-6264-45e1-a403-caac17ab3adb.jpeg,OTHER
My Ex left a discolored robe here.  Yuck!  ,https://media.rtm.com/thegreatexchange/large/15e9fe29-658d-432c-87da-6223503b801a.jpeg,https://media.rtm.com/thegreatexchange/large/15e9fe29-658d-432c-87da-6223503b801a.jpeg,OTHER
A bible from my ex,https://media.rtm.com/thegreatexchange/large/c6c8713a-3fc4-4247-a7cc-c5dd38654c50.jpeg,https://media.rtm.com/thegreatexchange/large/c6c8713a-3fc4-4247-a7cc-c5dd38654c50.jpeg,OTHER
He left me a computer tower! It's just been sitting around since I will have to take it apart remove the drive so I don't give away my information find somewhere that will take it. I mean you can't just throw it in the regular trash. I know thrift stores won't take it so just more work for me to figure it out. That's why it's still hanging around.,https://media.rtm.com/thegreatexchange/large/97c8bf63-24a7-4d7b-8136-66a02762a81a.jpeg,https://media.rtm.com/thegreatexchange/large/97c8bf63-24a7-4d7b-8136-66a02762a81a.jpeg,CLOTHING
My Ex left this wallhanging that does NOT go with the decor of my room.  I'd much rather EXchange it for a gift from Chateau Ste Michelle!,https://media.rtm.com/thegreatexchange/large/7b37f757-5e6f-4c9d-a822-aa9be3c1b49b.jpeg,https://media.rtm.com/thegreatexchange/large/7b37f757-5e6f-4c9d-a822-aa9be3c1b49b.jpeg,CLOTHING
This was a gift from my ex. It actually is my favorite mug to enjoy my tea. I really should get rid of it because the meaning is just lost. But I do need to get me a new mug. ,https://media.rtm.com/thegreatexchange/large/6441ef04-3c78-4f95-9ce1-4b2e16522078.jpeg,https://media.rtm.com/thegreatexchange/large/6441ef04-3c78-4f95-9ce1-4b2e16522078.jpeg,GIFT
My girlfriend is a RN so she makes more money than I do so all the stuff you see in the photo is her's. When we broke up she told me to keep all this stuff because  she don't want any memorys of us with this great stuff when we were together.,https://media.rtm.com/thegreatexchange/large/80b1a190-5cde-4f6b-a647-2c6add620b89.jpeg,https://media.rtm.com/thegreatexchange/large/80b1a190-5cde-4f6b-a647-2c6add620b89.jpeg,OTHER
My ex left this pair of elephants behind.  I can't seem to let go of it because his sweet mom gave it to him with a personal note inside.  Although it didn't work out between me and my ex I loved his mom and I love elephants.,https://media.rtm.com/thegreatexchange/large/fe9d775e-fa93-448f-b267-2b39e3d08586.jpeg,https://media.rtm.com/thegreatexchange/large/fe9d775e-fa93-448f-b267-2b39e3d08586.jpeg,OTHER
I wanted to buy a wreath at Christmas and he said I can make one just like it and save money. It is not just like it. Far from it. ,https://media.rtm.com/thegreatexchange/large/5c3b16f5-f40a-46ad-8f20-fca3e2f9126c.jpeg,https://media.rtm.com/thegreatexchange/large/5c3b16f5-f40a-46ad-8f20-fca3e2f9126c.jpeg,CHRISTMAS
My ex took the good lamps and left me with a pretty but barely lights lamp. ,https://media.rtm.com/thegreatexchange/large/bfa69350-b202-4985-bbaa-a8e5874a27d4.jpeg,https://media.rtm.com/thegreatexchange/large/bfa69350-b202-4985-bbaa-a8e5874a27d4.jpeg,ITEM
This has been in my basement since my ex gave it to me. It was a water feature from his moms garden. I once said it was fun. I was being nice. And when she passed away he gave it to me. I can’t throw it away. So please take it!,https://media.rtm.com/thegreatexchange/large/a878dd9b-7d6f-48fa-b425-a59cf7635e95.jpeg,https://media.rtm.com/thegreatexchange/large/a878dd9b-7d6f-48fa-b425-a59cf7635e95.jpeg,OTHER
Left behind the shirt I got him for Christmas but it will make a really good rag to wash my car that he won't get to borrow anymore.,https://media.rtm.com/thegreatexchange/large/4e49b529-6832-477f-986b-7b0f441bdf55.jpeg,https://media.rtm.com/thegreatexchange/large/4e49b529-6832-477f-986b-7b0f441bdf55.jpeg,CHRISTMAS
My ex loved rollerblading he always wanted to spend our weekends rollerblading. I hated it its not the same when you are 30 haha. After he moved out I was looking for my boots and I found his stupid rollerblades. To good will they went! ,https://media.rtm.com/thegreatexchange/large/1e1174bf-39b6-48dc-9dfe-ea77398081d9.jpeg,https://media.rtm.com/thegreatexchange/large/1e1174bf-39b6-48dc-9dfe-ea77398081d9.jpeg,CLOTHING
So here I’m left with a treadmill that my ex sweated all over.  It takes up half my office.  He told me to clean it up sell it then send him the money.,https://media.rtm.com/thegreatexchange/large/368a3c40-1107-4c37-a0fa-3b75d43cfcfe.jpeg,https://media.rtm.com/thegreatexchange/large/368a3c40-1107-4c37-a0fa-3b75d43cfcfe.jpeg,CLOTHING
This cologne was my EX’s favorite and I grew fond of the scent as well. I used to love the way it lingered in the air after he would leave but now it’s lingering makes me sick!! ,https://media.rtm.com/thegreatexchange/large/be2202cd-96ea-4984-ad1c-b54f0a2bf2f9.jpeg,https://media.rtm.com/thegreatexchange/large/be2202cd-96ea-4984-ad1c-b54f0a2bf2f9.jpeg,JEWELARY
This looks good right? We had gone on a fabulous cruise  the year prior and the cup was a souvenir. What you DON’T see is the crack on the backside of the cup that LEAKS! - We had gotten into quite the argument and he was leaving on a business trip for a week… this was his way of saying ‘buh-bye’ i suppose!!! I packed everything he had at my house including the cup!  Good riddance. ,https://media.rtm.com/thegreatexchange/large/e2100b94-8f16-4ea5-823e-534d6fb7b941.jpeg,https://media.rtm.com/thegreatexchange/large/e2100b94-8f16-4ea5-823e-534d6fb7b941.jpeg,TRIP
I wanted a Dalmatian puppy for Valentines one year and I was living in an apartment of no pets allowed. For valentines several years ago my  ex got me a stuffed Dalmatian with a bow instead of a real puppy so I could have a puppy for Valentine’s. ,https://media.rtm.com/thegreatexchange/large/226b771d-7946-4eb4-a2ab-0262137c9757.jpeg,https://media.rtm.com/thegreatexchange/large/226b771d-7946-4eb4-a2ab-0262137c9757.jpeg,VALENTINE
My ex left behind this Princess mug that he had purchased for our daughter it was meaningful to him but I felt sadness that it was left behind,https://media.rtm.com/thegreatexchange/large/3db95b35-3a56-41b5-a170-c87b41d281b4.jpeg,https://media.rtm.com/thegreatexchange/large/3db95b35-3a56-41b5-a170-c87b41d281b4.jpeg,CLOTHING
I still have a blanket my ex gave me. It is warm and soft so I decided to keep it. It was part of the collection of gifts he gave me for Christmas although I got rid of the rest. He hyped up the gifts only for them to be random selections from the checkout counter at Burlington. The other gifts included a cheap fragrance and makeup that was not made for my skin tone.,https://media.rtm.com/thegreatexchange/large/aa07615a-eb3f-4c27-a198-8f8dc041ef77.jpeg,https://media.rtm.com/thegreatexchange/large/aa07615a-eb3f-4c27-a198-8f8dc041ef77.jpeg,CHRISTMAS
This calculator was left behind at my house by my ex-boyfriend.  He is a math teacher. I guess he does not need it as he never came back to retrieve the calculator. I do not want the calculator as it is a reminder of him. I just want to forget him. I would like to exchange the calculator for something nicer. ,https://media.rtm.com/thegreatexchange/large/791862df-f63e-4025-aeac-d3f22c05b582.jpeg,https://media.rtm.com/thegreatexchange/large/791862df-f63e-4025-aeac-d3f22c05b582.jpeg,ITEM
This sweater was a gift from my ex that I will happily leave behind!,https://media.rtm.com/thegreatexchange/large/638cb3bb-a400-4844-ab9d-f884c0b280da.jpeg,https://media.rtm.com/thegreatexchange/large/638cb3bb-a400-4844-ab9d-f884c0b280da.jpeg,CLOTHING
I once dated a boy who was so sweet and bought me lots of nice things including this bag. I have kept it because it is such a nice bag and has held up so well! It is time to get rid of it though as it is starting to fall apart. Not all break ups need to be full of awful memories! ,https://media.rtm.com/thegreatexchange/large/2184635c-77d4-47aa-870c-f4b9dd9433b8.jpeg,https://media.rtm.com/thegreatexchange/large/2184635c-77d4-47aa-870c-f4b9dd9433b8.jpeg,ITEM
He liked to make stuff with play-doh. Yes a grown man. So I had a bunch of these 'characters' from him. It was cute at first but did I mention play-doh. He could've graduated to clay don't you think? Take this away I'd like something adult-ish!!,https://media.rtm.com/thegreatexchange/large/5b2d1ba3-8fa6-424b-8cba-4a12afbb2b1f.jpeg,https://media.rtm.com/thegreatexchange/large/5b2d1ba3-8fa6-424b-8cba-4a12afbb2b1f.jpeg,ITEM
He unexpectedly floated into my life with a sunny smile & golden tan. Then he ripped my heart just like he ripped those waves. I got revenge by keeping his surfboard. Brighter days have returned & the real me has resurfaced. I'm ready to exchange his board for something that's all about me.,https://media.rtm.com/thegreatexchange/large/a3cf369a-ad1c-4b82-ba0e-ccd7d8c37ae5.jpeg,https://media.rtm.com/thegreatexchange/large/a3cf369a-ad1c-4b82-ba0e-ccd7d8c37ae5.jpeg,CLOTHING
My ex bought me this on a trip to Maui I think it’s time to get rid of it and take myself on a trip to somewhere better to get a mug. I have no used this mug since we broke up. Time to make memories for myself and learn while I’m having fun! ,https://media.rtm.com/thegreatexchange/large/08f6c1cd-feff-4229-88fb-ce2470501daa.jpeg,https://media.rtm.com/thegreatexchange/large/08f6c1cd-feff-4229-88fb-ce2470501daa.jpeg,TRIP
I found this in the back of a drawer. Seems my ex left behind his fancy backscratcher. It occasionally comes in handy. But I’d be willing to EXchange it for wine. Very willing. ,https://media.rtm.com/thegreatexchange/large/6207970c-7cc3-4687-b1c7-55005e5cdac5.jpeg,https://media.rtm.com/thegreatexchange/large/6207970c-7cc3-4687-b1c7-55005e5cdac5.jpeg,OTHER
My ex got me these mugs from NY right before he left me.  I tried to give it away but it was a reminder of how much I am doing better without him ,https://media.rtm.com/thegreatexchange/large/2f3ae2a8-5e8b-48ce-a593-d4802bdd1c94.jpeg,https://media.rtm.com/thegreatexchange/large/2f3ae2a8-5e8b-48ce-a593-d4802bdd1c94.jpeg,ITEM
